name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York City,2015-01-17T10:00:00,-6.6,-10.5,-16.9,43.89,0,0,,0,0,,8,20,1028.9,0,16,469.1,1.7,5,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T11:00:00,-6,-8.6,-17.1,41.35,0,0,,0,0,,5.4,340,1029.1,0,16,523,1.9,5,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T12:00:00,-4.3,-7.9,-17.1,36.45,0,0,,0,0,,8.3,297,1028.3,0,16,516.5,1.9,5,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T13:00:00,-3.4,-7.5,-16.6,35.23,0,0,,0,0,,10.2,337,1028,0,16,451.3,1.6,5,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T14:00:00,-2.6,-5.8,-17.7,30.3,0,0,,0,0,,8,289,1027.4,7.2,16,332.5,1.2,3,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T15:00:00,-1.8,-5.9,-18.1,27.62,0,0,,0,0,,11.6,198,1027.2,7.2,16,173.6,0.6,2,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T16:00:00,-1.8,-5.4,-17.7,28.49,0,0,,0,0,,10,160,1026.7,23.8,16,24.5,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T17:00:00,-2.5,-6.9,-13.9,40.98,0,0,,0,0,,12.6,173,1026.9,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T18:00:00,-2.3,-7.1,-11.5,49.33,0,0,,0,0,,14.3,160,1026.4,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T19:00:00,-1.7,-5.9,-11,48.85,0,0,,0,0,,12.6,170,1025.8,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T20:00:00,-1.2,-4.5,-10,51.01,0,0,,0,0,,9.4,180,1025.8,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T21:00:00,-0.9,-4.6,-9.7,51.39,0,0,,0,0,,10.8,210,1025.8,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T22:00:00,-1.4,-4.4,-10.3,50.82,0,0,,0,0,,7.9,220,1025.3,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T23:00:00,-0.8,-4.8,-8.7,55.03,0,0,,0,0,,12.1,195,1024.8,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T00:00:00,-0.8,-4.9,-7.1,62.05,0,0,,0,0,,13,200,1023.9,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T01:00:00,0.2,-1.8,-6.3,61.88,0,0,,0,0,,6,210,1023.1,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T02:00:00,0.5,-2.1,-5.3,64.88,0,0,,0,0,,8.2,0,1022.9,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T03:00:00,0.2,0.2,-5,68.18,0,0,,0,0,,0,0,1022.1,60.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T04:00:00,0.5,-1.8,-4,71.72,0,0,,0,0,,7,151,1021,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T05:00:00,1.1,-0.8,-3.3,72.63,0,0,,0,0,,6,349,1020.4,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T06:00:00,1.1,-0.9,-3.3,72.63,0,0,,0,0,,6.5,31,1020,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T07:00:00,0.7,-2.3,-2.8,77.64,0,0,,0,0,,9.4,57,1019.1,100,13,7.1,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T08:00:00,0.5,-2.4,-1.3,87.99,0.5,100,"rain,snow",0,0,,8.9,65,1018.2,100,8,26.7,0.1,0,,"Snow, Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T09:00:00,0.8,-1.2,-0.6,89.76,1.974,100,"rain,snow",0,0,,6.5,297,1017.2,100,2.3,105.9,0.4,1,,"Snow, Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T10:00:00,1.4,-0.4,-0.2,89.06,2.339,100,"rain,snow",0,0,,6,37,1016.1,100,1.3,163.6,0.6,2,,"Snow, Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T11:00:00,1.9,1.9,0.5,90.1,4.054,100,"rain,snow",0,0,,0,0,1015.2,100,1.3,278.4,1,3,,"Snow, Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T12:00:00,2.1,0.6,1.1,93.6,6.699,100,rain,0,0,,5.4,50,1013.5,100,0.5,224.3,0.8,2,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T13:00:00,2.9,1.3,1.4,90.4,6.187,100,rain,0,0,,6,50,1011.8,100,1.7,200.4,0.7,2,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T14:00:00,3.2,0.6,2.2,93.1,5.58,100,rain,0,0,,9.8,41,1010.5,100,1.3,55.7,0.2,1,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T15:00:00,3.7,1.8,2.9,94.07,6.945,100,rain,0,0,,7.4,12,1009,100,0.3,24.6,0.1,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T16:00:00,4.4,4.4,3.5,94.1,8.521,100,rain,0,0,,3.9,345,1008.6,100,1.7,2.9,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T17:00:00,4.8,2.3,3.4,90.2,4.131,100,rain,0,0,,10.7,50,1006.9,100,4.9,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T18:00:00,5.3,3.8,3.9,90.35,3.386,100,rain,0,0,,7,43,1006.2,100,7.1,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T19:00:00,5.3,5.3,3.9,90.35,1.793,100,rain,0,0,,0,0,1006,100,8,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T20:00:00,5,5,3.6,90.83,0,0,,0,0,,4,302,1006,100,8.8,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T21:00:00,5.2,3.5,3.5,88.88,0.22,100,rain,0,0,,7.6,242,1006.2,100,8.1,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T22:00:00,5.2,2,2.7,83.96,0.3,100,rain,0,0,31.5,14.6,263,1005.7,100,13.8,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-18T23:00:00,4.5,1.7,2.2,84.94,0,0,,0,0,,11.8,260,1005.6,88.8,13.8,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T00:00:00,4,0.7,1.1,81.77,0,0,,0,0,30.6,13.8,267,1006.1,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T01:00:00,3.5,0,0,77.9,0,0,,0,0,35.3,14.6,245,1006.4,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T02:00:00,3,-0.5,-0.5,78,0.645,100,rain,0,0,,13.7,250,1007.1,61.9,14.5,0,0,0,,"Rain, Partially cloudy",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T03:00:00,3,-0.2,-1.2,74.26,0,0,,0,0,42.5,12,260,1007.4,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T04:00:00,3,-0.7,-1.2,74.26,0,0,,0,0,37.1,15.1,270,1007.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T05:00:00,3,-0.3,-1.5,72.3,0,0,,0,0,37.1,12.8,282,1007.2,97,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T06:00:00,3,-0.1,-1.7,71.59,0,0,,0,0,,11.5,277,1007.7,97,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T07:00:00,2.9,-2.7,-2.6,67.28,0,0,,0,0,38.9,29.5,270,1008.3,13.4,16,43,0.2,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T08:00:00,2.9,-0.1,-2.2,69.66,0,0,,0,0,37.1,11,282,1008.7,97,16,158.6,0.6,2,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T09:00:00,3.4,-0.3,-2.2,67.24,0,0,,0,0,40.7,15.1,270,1009.4,88.8,16,238.8,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T10:00:00,3.9,0.1,-2.6,62.69,0,0,,0,0,34.1,16.9,277,1009.8,97,16,397,1.4,4,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T11:00:00,4.4,0.3,-3.6,56.41,0,0,,0,0,42,19.5,283,1009.9,97,16,471.6,1.7,5,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T12:00:00,5,1,-4.7,49.55,0,0,,0,0,44.6,21,297,1009.5,100,16,472.1,1.7,5,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T13:00:00,5,1.9,-3.8,52.81,0,0,,0,0,38.7,13.8,290,1009.2,97,16,408.9,1.5,4,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T14:00:00,4.4,0.4,-4.5,52.41,0,0,,0,0,38.5,18.6,285,1009.2,97,16,313.8,1.1,3,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T15:00:00,4.8,0.7,-5,48.99,0,0,,0,0,42,21.1,290,1009.3,100,16,155.3,0.6,2,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T16:00:00,4.8,0.6,-6.6,43.23,0,0,,0,0,46.9,22.5,295,1009.5,97,16,24.5,0.1,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T17:00:00,4.4,0.7,-7,43.44,0,0,,0,0,51.5,16.4,300,1010.3,97,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T18:00:00,4.2,0.1,-6.9,44.3,0,0,,0,0,44.3,20,303,1011,97,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T19:00:00,4.2,0.7,-6.5,45.56,0,0,,0,0,,15.5,295,1011.4,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T20:00:00,3.9,0.9,-6.1,48.07,0,0,,0,0,,12.1,287,1011.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T21:00:00,3.9,0.8,-5.6,49.94,0,0,,0,0,29.5,12.6,270,1011.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T22:00:00,3.9,0.5,-5.5,50.6,0,0,,0,0,29.5,14.1,260,1011.7,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-19T23:00:00,3.7,0.5,-5,52.92,0,0,,0,0,,13.1,275,1011.7,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T00:00:00,3.7,1,-4.3,55.62,0,0,,0,0,,10.4,260,1011.5,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T01:00:00,3.4,0.5,-4.3,57.07,0,0,,0,0,,10.8,288,1011.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T02:00:00,3.2,0.9,-4.3,57.61,0,0,,0,0,,8.4,297,1011.4,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T03:00:00,2.9,-0.1,-4.8,57.02,0,0,,0,0,31.7,11,278,1011.1,91.8,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T04:00:00,2.7,-0.2,-5,56.95,0,0,,0,0,,10.4,290,1011.4,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T05:00:00,2.1,-2,-5.8,55.8,0,0,,0,0,,15.7,298,1011.5,60.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T06:00:00,1.7,-2,-7,52.36,0,0,,0,0,35.3,13.3,285,1011.9,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T07:00:00,1.1,-1.8,-7.1,53.94,0,0,,0,0,,9.5,288,1012.8,9.5,16,40.8,0.1,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T08:00:00,1.1,-3,-7.6,52.02,0,0,,0,0,,15,278,1013.5,23.8,16,160.1,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T09:00:00,1.6,-1.7,-7.1,52.38,0,0,,0,0,,11,310,1013.3,60.4,16,180.2,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T10:00:00,1.6,-2.4,-7.5,51.04,0,0,,0,0,,14.6,320,1013.4,23.8,16,297,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T11:00:00,2.7,-0.3,-7.5,47.13,0,0,,0,0,29.5,10.8,293,1013.6,13.4,16,343.8,1.2,3,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T12:00:00,3,0.2,-7.9,44.83,0,0,,0,0,,10.3,310,1012.7,97,16,339,1.2,3,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T13:00:00,3.7,1.8,-7.6,43.35,0,0,,0,0,,7.4,320,1012,97,16,240.9,0.9,2,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T14:00:00,3.9,1.1,-7.6,42.94,0,0,,0,0,,10.8,240,1012.1,26.7,16,179.1,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T15:00:00,4.2,1.2,-7.5,42.29,0,0,,0,0,31.7,12.6,290,1012.8,91.8,16,88.5,0.3,1,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T16:00:00,4.2,1,-6.9,44.3,0,0,,0,0,,13.8,300,1013.4,100,16,12.7,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T17:00:00,3.9,1,-6.5,46.75,0,0,,0,0,,11.3,300,1013.8,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T18:00:00,3.4,1.3,-6.6,48.2,0,0,,0,0,,7.6,320,1013.8,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T19:00:00,3.2,-0.4,-7.5,45.37,0,0,,0,0,,14.8,330,1014.3,88.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T20:00:00,2.7,-0.4,-7.5,47.13,0,0,,0,0,,11.3,315,1015.1,91.8,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T21:00:00,2.2,-1.7,-8.6,44.81,0,0,,0,0,,15,305,1015.6,91.8,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T22:00:00,1.7,-1.4,-8.8,45.74,0,0,,0,0,,10.4,320,1016.3,5.6,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-20T23:00:00,0.7,-3.2,-12.4,37.13,0,0,,0,0,,13.1,320,1017.1,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T00:00:00,0,-3,-12.1,39.58,0,0,,0,0,,8.9,330,1017.3,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T01:00:00,-0.6,-3.6,-13.4,37.5,0,0,,0,0,,8.5,350,1017.9,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T02:00:00,-1.2,-4.9,-13.4,39.01,0,0,,0,0,,10.7,343,1018.5,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T03:00:00,-1.7,-5.6,-11.6,46.72,0,0,,0,0,,11.2,345,1019.2,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T04:00:00,-2.2,-6.1,-11.7,47.81,0,0,,0,0,,10.8,360,1019.1,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T05:00:00,-2.9,-6.4,-11.9,50.09,0,0,,0,0,,8.9,20,1019.8,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T06:00:00,-3.3,-6.7,-12.9,47.61,0,0,,0,0,,8.4,10,1019.8,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T07:00:00,-3.8,-8.4,-13.3,47.91,0,0,,0,0,,11.6,17,1020,23.8,16,32.5,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T08:00:00,-3.4,-6.8,-12.6,49.12,0,0,,0,0,,8,37,1020.3,23.8,16,109.3,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T09:00:00,-2.9,-6.6,-13.8,43.07,0,0,,0,0,,9.4,55,1021.3,26.7,16,140.1,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T10:00:00,-2,-4.6,-13.8,40.09,0,0,,0,0,,6.9,40,1021.7,26.7,16,176.5,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T11:00:00,-1.7,-4.8,-13.6,39.77,0,0,,0,0,,8.5,43,1022,91.8,16,163.2,0.6,2,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T12:00:00,-0.4,-3.7,-13.8,35.61,0,0,,0,0,,9.5,50,1021.4,46.6,16,296.4,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T13:00:00,1.1,1.1,-13.6,32.61,0,0,,0,0,,3,27,1020.8,100,16,268.1,1,3,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T14:00:00,1.2,-1.5,-13.1,33.55,0,0,,0,0,,9,38,1020.4,60.4,16,101.6,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T15:00:00,1.2,-1.4,-14.2,30.71,0,0,,0,0,,8.5,60,1020.5,88.8,16,39.9,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T16:00:00,1.4,-0.4,-15.5,27.08,0,0,,0,0,,6,23,1020.6,97,16,6.1,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T17:00:00,0.8,-1.9,-14.2,31.41,0,0,,0,0,,8.4,60,1019.5,97,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T18:00:00,0.8,-1,-14.4,30.89,0,0,,0,0,,6,55,1020.7,88.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T19:00:00,1.1,-1.5,-13.4,32.8,0,0,,0,0,,8.5,73,1020.9,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T20:00:00,1.6,1.6,-12,35.73,0,0,,0,0,,3,34,1020.8,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T21:00:00,1.1,-2.3,-10.7,40.98,0,0,,0,0,,11.6,65,1020.7,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T22:00:00,1,1,-9.2,46.6,0,0,,0,0,,3,19,1021.1,100,14.5,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-21T23:00:00,0.7,-2.2,-8.8,49.01,0,0,,0,0,,8.9,70,1021,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T00:00:00,1,-0.6,-9.8,44.2,0,0,,0,0,,5.4,43,1020.9,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T01:00:00,0.7,0.7,-9.2,47.63,0,0,,0,0,,0,0,1020.9,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T02:00:00,1,-0.6,-8,51.06,0,0,,0,0,,5.4,25,1021.1,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T03:00:00,0.7,-1.1,-7.1,55.92,0,0,,0,0,,5.5,33,1021,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T04:00:00,0,-1.8,-7.1,58.65,0,0,,0,0,,5.4,20,1021.1,100,8.7,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T05:00:00,0,-2.4,-7.3,57.88,0,0,,0,0,,7,6,1021.2,100,7.2,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T06:00:00,0,0,-6.6,60.95,0,0,,0,0,,1.4,8,1021.3,100,8.1,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T07:00:00,-0.6,-2.5,-6.2,66.04,0,0,,0,0,,5.4,313,1022.2,100,6.7,38.6,0.1,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T08:00:00,-0.6,-0.6,-5.8,67.91,0,0,,0,0,,2,4,1022.7,100,5.7,174.2,0.6,2,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T09:00:00,-0.2,-2.9,-5.3,68.38,0,0,,0,0,,8,357,1023.1,100,10.1,323.4,1.2,3,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T10:00:00,0.2,-3.6,-5.6,64.95,0,0,,0,0,,12.1,320,1023.7,97,16,431.5,1.6,4,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T11:00:00,0.7,-3.6,-5.8,61.8,0,0,,0,0,,14.8,320,1023.8,100,14.7,501.5,1.8,5,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T12:00:00,1.4,-2.5,-6,57.69,0,0,,0,0,,14.3,283,1023.6,97,16,461.9,1.7,5,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T13:00:00,2.1,-1.4,-6,55.07,0,0,,0,0,,12.5,295,1023.2,60.4,16,375.5,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T14:00:00,3.4,3.4,-6,50.31,0,0,,0,0,,3,345,1022.6,33.2,16,240.1,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T15:00:00,3.9,0.7,-5.5,50.6,0,0,,0,0,,13,286,1022.8,50,16,111.3,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-22T16:00:00,3.9,1.1,-5.5,50.6,0,0,,0,0,,10.8,308,1023.4,13.4,16,20.3,0.1,0,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
